,text,lang,is_valid
8713, ellam avan saeyal ah remake pannitegala da...  athuvaey remake thanah,3,0
15535, oruthar mela neenga visuvaasam kaaturadhukku innoruthara edhukku asingapaduthureenga,3,0
13346,stop mat likhana isamen,2,0
17483,are category to general hee hai,2,0
19931,udhar kya ladake bhee kaam karate hai ye vaala,2,0
21502,sab thodee hote hai ek jaise,2,0
4662,common entrance test is for state affiliated government college i guess,2,0
8056,the ideal site was described by these criteria,1,0
5252,sk vera level arjun speech masses,3,0
7517, enna krish padam trailer paatha maathiriye iruku🤔🤔,3,0
20760,see standard enthalpy change of formation and standard molar entropy,1,0
13933,learn how to hide your feelings,1,0
5022,are baba nahin hua,2,0
4543, hahaha poi bigil trailera paarungada🤭 vetti payalugala.,3,0
9909,a permanent government under leadership of yves leterme assumed office 20th of march 2008,1,0
5428, thalaivar  20 vayasu payan maariye irukaru so hansome,3,0
4411,the ball must not pitch outside the line of leg stump,1,0
1204,mein punjab se and you,2,0
15716,berthier was not a great commander,1,0
19673,swiss federal statistical office accessed 15 jul 2009,1,0
1914,phaalatoo time waste kiya,2,0
5786,about dignity in dying dignity in dying your life your choice,1,0
7994,kis college mein study karatee ho tum vaise,2,0
12183, christiansinte idayil oru pere ullu lucifer,4,0
3776,she briefly attended law school before leaving to pursue her literary career,1,0
18981, dq fans unde like adichtt poney,4,0
4956,written of,1,0
16057,the kraje are subdivided into many okresy sg,1,0
21606, neraya neraya neraya neraya kola mass thala,3,0
3662,ek baar apanee picture do pahale,2,0
7085,aur baakee to samajh gaya,2,0
9992, therikkuthu trailor sema mass karthi anna bgm  vera level,3,0
16229,are tell your name,2,0
17794, vera leval thala i like super,3,0
16099,çhūñk mammukkakkum vyshakettanum ente big salute  inganoru mass padam orukkithannathinu ikka bhakthans,4,0
15984,the authors in lyric novel and theater abound,1,0
2904, 32k like potavan silukku mavan,3,0
3880,the new show renamed tonight,1,0
15805, pwolii trailer action okke pakka...  ikka fans🤩,4,0
13520, ayayo ithu nalla illa semmaya iruku thalaiva,3,0
4622,united kennel club us breed information,1,0
4845,common video games utilized include,1,0
986,wow pass m hee hai,2,0
15832,band kar ne ka,2,0
21161,he also won the lady byng memorial trophy for the fourth consecutive season,1,0
10732, sk anna fans hit a like,3,0
6095,main article list of laws in science,1,0
19384, padippa mattum namma kitterndhu edukkuvey mudiyathu....,3,0
20730, jayyetta katta mass .thrilling experience .katta waiting along with mamaankam.jayettan fans adi like.mammookka too,4,0
6953,all the best super star rajnikanth గారు from రామ్ చరణ్ ఫ్యాన్,3,0
6479, simran enabha trishava katlum younga iruku. wow,3,0
7938,aur bhaee kyon,2,0
4896,it also goes by the name capchude an engrish term for captured,1,0
4137,ente ammoo. ith polichuu.. raajuvetta all de best.,4,0
14168,apana size batao babe,2,0
6180,alis legs however were bleeding leading to an infection,1,0
6618,note that very neatly  just as expected,1,0
16567,i could not forgive his treachery,1,0
20748,but maana kaise karoon,2,0
13442,tend are was an,1,0
10694,the per capita income for the village was 9368 ,1,0
7894, enna mathiri thala veriyarkal oru like podunga,3,0
5420, dislike myrolikalk ulla kandam madhurayil orukkiyittund enn parayan paranju....,4,0
21967, massssssssssss looooookkkk thalaaaaaa vera level,3,0
18147, paat pole alla mone..... ith polikkum,4,0
16764,lake view high school has several state championship titles in various sports predominately football and baseball,1,0
20692,the small original improvements,1,0
10574, super waiting ikka fans like idh madhura raja daaaa,4,0
17084,instagram use nahin karate ham,2,0
17415, getha nanthu varaa gate a yellam kadanthu varaaaa......tha podra vediya..........tharamana sambavam,3,0
7709,the saint quiriace collegiate church is located here,1,0
8612, ikka.......trailer powli..  frm a10 fan,4,0
2743, ithaanu a10...hatersinte vaayil adichu kayatiya adaar item...lusifer,4,0
14040, oru shortfilm aanu pattumenkil onn kaanuka,4,0
19721, 17k view,4,0
10147, sk fans saapra valthukkal pa,3,0
19328, murali gopi ningalude dialogue pwoliyaanu. ..mwthe,4,0
18768,par mujhe shak pahale hee ho gaya tha,2,0
15998,the province is divided in four cantons,1,0
4237, trailer la nalla thaan iruku ana sound thaan keka matingudhu,3,0
10155, marana mass thalaiva  love you,3,0
4279,basically you are from bihar,2,0
4966,his successors continued this practice,1,0
18386," i love you thalaivaaaaaaaaaaaaaaaaa....... neengatha eppayume mass, box office king",3,0
6048, ikka vannu makkale . iniyanu kaliyude idiyude vedi pooram,4,0
14312,later manzarek asked morrison to join the band morrison accepted,1,0
7641,randell mills founded the company in 1991 ,1,0
11880,the jewish primer by shmuel himelstein,1,0
17200,nta ponnu muthu maniyeeee  lalataaaaaaaaaaa,4,0
22148, 70 % looks like rohit shettys  dilwale.,3,0
10788,oh kya kuchh bolo,2,0
8669,the green tax shift is explained  here,1,0
5111,chalo aake baat karate hain,2,0
1882, jayasurya entry ulla bgm   arjun reddy pole arkenkilum thonniyoo,4,0
15648,it remains an important target for potential eu funding,1,0
18524, pls hindi me dubbed  krna  kyu ...,3,0
9525,it is less extractive and is approximately 30 less able to be absorbed by the body,1,0
15010,can state this mostly,1,0
14238, after panjaa yuvan music for pawan kalyan sir,3,0
20131,a monster with six heads,1,0
13544,koee gate knock kar raha tha paas vaale room ka,2,0
20333,the corzines divorced the following year,1,0
18338,of great significance were cabots reports of immensely rich fishing waters,1,0
17119, evanla  2.o nalla illanu soprano available oru manusane illa,3,0
7086, who was waiting war 2.0movie hit like,3,0
13111, trailer nannayittund.  dialogues n punch pora...  onnoode kidilan aakamayirunnu,4,0
2817,in formed 1lt infrastructural,1,0
14393,ഇജ്ജാതി bgm..  power full mass entertainer loading......,4,0
3371,ham ghar mein hindi ya haryanvi bolate hai,2,0
13546,ministry of canadian heritage commonwealth day,1,0
14172,another example is glutathione which is made from amino acids,1,0
9715, deleep atta padam orappu maga hit,4,0
6333, kandippa vera maari iruka poguthu thala oda carrer la best mve ah iruka poguthu,3,0
3228,tho kabhee bhee kiseeka bhee wait kar sakate ho,2,0
17186,guinness mein jaane bol usako phir,2,0
947,dhanush action sema anaa itha padam kathyei sathi aatipadiyana movie vanmurai thutum,3,0
15174, last dialogue ellarum kettingala trailer ah full ah parunga semma dialogue,3,0
14382,for a r rahman hit like,3,0
18454,please jhooth mat bolana kach,2,0
7727, thala pola varuma  thala eppavume mass vera leval,3,0
19736,both are outspoken advocates for veterans and animal rights,1,0
1254,but pakistans aggressive intentions were also focused on kashmir,1,0
6710,enada posukunu virginia ilaya nu ketuta?,3,0
4060,ippolm repeat adich kanunnavar ivde like,4,0
5935,this thesis has come to be known as holism,1,0
1017, kattakk wait cheyyunnavarkk like adikkan ulla stalam.. 🤩,4,0
19261,the m40 was originally designed by jack cutty and neill goddard,1,0
12922,tum male hee ho na,2,0
1201, intha padam rajini nalaye nasamaga pothu...,3,0
5355, petta  poteringala anna end lover kanti please anna,3,0
9444,dhanush act pola yendha oru herokkum varathu crttunnu solravunga like pannuga,3,0
15511, paravala semma mokkayatha iruku irunthalum pappom yenna pannida poranga,3,0
10874, katta ikka fans unddegil like adi..,4,0
11541,pooja jee kamaal karatee ho aap bhee,2,0
3081,indha rajni ah pakka dhan kola waiting...,3,0
12060, 0:28 shaktimaan parle-g biscuit saptunaanum sinna vayasula jump panni parakka  try pannirukken 90's pasanga da 🤣,3,0
22761,name bolana h batao,2,0
4208,malayalam kandathil vechu ettavum adar trailer,4,0
20237,great and what is experience using that appication,2,0
5854,mass  ikka  terror bgm ithu pwolikum,4,0
6213, indha trailer ku en da unlike panirkinga 🤦‍,3,0
16310,english tough h yaar,2,0
1951,onne poyeda mugath puttiyum adich oronne iragiyekum mega star,4,0
4012,unfortunate for you bhaiya,2,0
17939,fluffy thinking financial times website,1,0
5306,these robinson settling age,1,0
15546,raaja lucifer oru day irangiyirunnel lucifer moonjiyene......,4,0
12929,jo pahanate hai,2,0
22112,sustainable food leaders letter to chipotle ceo steve ells,1,0
16539,rosselli castrato article in the new grove dictionary of music and musicians 2001 ,1,0
18049, kochi polee tirssur gundakaludee place aakuoo cinemakarrr.....trailer kollam...,4,0
11964,the gestation period is approximately eleven months,1,0
1537,grandy has three children marya monica and charlie,1,0
360, kollakolli item enne paraju kettate ullu eppol kando first day locked,4,0
2179, vera level  thalaiva love u,3,0
2606,hey facebook pe advertisement hote hai,2,0
7515, 1st day pokum enn orapullevar mathram like,4,0
10623,dekha jaega vo baad mein,2,0
19528, uppa thanya palaya thalavir partha thrpthi vanthu irukku  semaya irukku trailer petta pongal,3,0
4570,naanum thala fan than ennoda channel lai subecribe (tamil jio tech indian) pannuvigala?,3,0
14438,he labeled it an important step forward,1,0
2349,samajhadaar to bachapan se hain ham,2,0
12039, dislike adichavanmar kku vere pani onnun ille avvo,4,0
10472,coalition courses   the guardian august 7 2007,1,0
18154, komban misha avasan senti aaaa ha anthas,4,0
4508, edho solla varaan paa namma ooruku... ana ennanu dha therila..,3,0
17847, entammoo... serikum romancham. lalettaaa,4,0
17168,the lowlands have mild winters averaging about ,1,0
3366,the assembly is unicameral with 60 member of the legislative assembly or mlas,1,0
7390, yuvan kaga kandippa pakkalam..siva...papom ena panrarunu,3,0
814, rajini + sankar + ar rahman = vera level.. intha combo kkaaga tharalaama paakalam,3,0
17557, 1 st day kazinju theatre bakki undayal mathiyayirunnu...lalettan,4,0
6845, katta waiting mamangam njanum undakum november 21,4,0
9407, bgm marana mass.    dhanush fans like panunga,3,0
20960,usake aage kar ke kaun se jhande gadh loge,2,0
2406,vah pe liquid build,2,0
4631, trailer paithu mersal anivnga like podinga..,3,0
4904,any wikipedian here who has brushed his teeth before 1938 ,1,0
7794, atlee vs lokesh kanakaraj this diwali,3,0
16661, ithu vera levelakum urappa..... ela ikka fansinum all best....,4,0
11653,pallvi gupta name se meree fake identity document h,2,0
5939,her influence in the development of film acting was enormous,1,0
16812,sabhee ko girls se chat karane mein interest hai,2,0
285,an informal name is coastie or more recently guardian,1,0
9617, zee music south channelinnu erakkiya mathiyayirunnu.... sunny chechide paatu irakkumbol engilum 🤗🤗🤗,4,0
17917, sema sk anna and arjun sir,3,0
10221,stylish trailer njanoru dileepettan (malayalam actor ) fan aanu. thamiyil  rajiniye rombba pudikkum,3,0
19777, trailer yethra pravashyam kandenn yenikkane ariyilla,4,0
16607, lalettan polichu kidilam i am waiting  all lalettan fans,4,0
3646,too gaya be nepali,2,0
7931,maee bhee baat hee karoonga,2,0
9523, vijay won no record broken by 2.0 trailer,3,0
16286,nahin tum tumhaare dimaag kee tarah fake lagata hai,2,0
3924,where gamma is the greek alphabet letter gamma,1,0
20961, yennada transformers 4 padathula vara mathiri irukkum pola..(transformation),3,0
6599, eddu pakka telugu rangasthallam movie scene maari,3,0
7696, tamilrockers...full ah ni8 scenes...... uggaluku bigil or kaithi.. namaku ...,3,0
7368,anabolism involves three basic stages,1,0
4164,jaldee message karana mujhe kaam karane jaana hai,2,0
21050, sakthimaan fans hit likes   90s kids,3,0
14229,i am going to find my dildo,2,0
5624,main socha khush huva ke dukhee,2,0
5136, trailer oda last dance than evanoda nejamana character aara mental da evan,3,0
18808, nalla story aanel vijayikkum trailer average,4,0
13850, laleta you are a sensation and pritvi cheta you are a genius,4,0
11154, kashtepettu kura dislike..nganatha ora teams.... dislike adikana fansinte padam nala padamanena paranjitole...nganatha ora matavanmaree...kashtammm,4,0
3673,too government se hai kee private se,2,0
17861,means one week or hai birthday mein,2,0
2612, storyum cinemayum polikkum along with mammookka,4,0
22628, padam mokka ya than irukum but thala nadichathunala inum nalla varum tamil la so nerkonda parvai konjam support panunga,3,0
2247,kolkata mein kahaan exact,2,0
7998,the in spleen stranger,1,0
17720,voh kisee bhee college se zyaada hee seekhega,2,0
7337, sweet sapada poorum happy pongal 2019. petta parak,3,0
3521, youtube enagne  hang akathirikkum .korach koodiya item alle vannikkn,4,0
5417,sab achchha chal raha hai,2,0
41, movie kaboor ayerikkum ikka alle actor,4,0
713, variety laletta,4,0
22590,kya chaahie meree babe kaun,2,0
9167, innaiki nadantha sirappana sambawavam ithuthan...marana maassss thalaiva,3,0
955, bollywood #pink movie remakes in tamil,3,0
10864, tripple strong nnn paranjapam daridryam akumn vjarich....idh takarthuto....waiting...ee prayatilum thalarata aavesham....ingal vallatoru manusyan thanne,4,0
15033, evidayokkayo oru aada movie touch thonniyathu enikku mathram aano,4,0
1187, aa posteril kanda hand gotil ullatalle,4,0
8550, pwliii...mass ith pwlikkum raja ennum raja thaaan..,4,0
5446,ena getup da aphaaa... apdiyae parthutae irkalam pola irku...,3,0
6543, thalaivar come back in petta luv thalaivaaaaa,3,0
16898, 0:55 intha sec kagave teaser aa thirumbi paathavanga mattu intha comment ku like poodu,3,0
6283,aur batao kaisa chal raha,2,0
21913,1:52 mass level  fdfs urappichavar like adikku,4,0
17015,lessing was born in kamenz a little town in electorate of saxony,1,0
7699,federal aviation regulations part 91119,1,0
21541,former skandia ceo lars eric petersson files appeal of district court ruling newstex june 13 2006,1,0
4095, mammukka marana mass  ikka fans like  katta wi8 for mammangam,4,0
5723, e mothalin 68 age und en parnja ar vishvasikunth,4,0
5216, last dialog mass varaleval thala ysr music varaleval thala,3,0
21519,i will message you from it on your number,2,0
22689, dislike adich kali makkale.....  athre ninneyekkekond pattu....,4,0
11214, petta parraaaaakk like for petta - comment for viswasam,3,0
10535,the new slogan schnucks we make it easy is a nod to the companys heritage,1,0
5792,saath ho sabake ya akele,2,0
10348, 44k views.. but 56k likes ah?????? howwwww,3,0
18175,rta euclid corridor silverline project page  retrieved on april 6 2009 ,1,0
10113,sunny chechi ye kanan vanahvar like adi,4,0
20211, i am thalapathy fans...  nice super star anna....,3,0
18003, antha unlike pana kathunu iruka gumball... ena sola poreenga... trailer pathutu,3,0
171,vera level chiyaan vikram sir superb,3,0
11060, laletta adich policho laletta nigaloru muthaan ie padam vijayikom nokiko apo,4,0
784, mass movie. madurai rajja odikko,4,0
3048,the greediest owners in sports,1,0
9420,idi vettu sugunan illatathu valare moshamayi poyi...,4,0
3930, mass vjs  by sk anna fan...,3,0
4550, мaѕѕ  waιтιng ғor  թҽեեɑ,3,0
12091,1:39  kandu kozhitharichavar adi like...,4,0
4338, ayyyooo ika ithil gust roll aanooo,4,0
11385, super star rajni sar is back.....,3,0
