,text,lang,is_valid
4618, thalaivaaaaaaaaa you are just rocking.  mind blowing trailer. vera level thalaiva.,3,0
9534,the municipal center is raufoss,1,0
5601, padam mass erukum thalapathy fans sarp wisas,3,0
4161,the median age was 44 years,1,0
1210,aha try kiya tha but achhi quality m nahin the,2,0
15251,peter harvey finds the tibetan attribution less plausiblepeter,1,0
19437,but strong bad is just awful,1,0
1964,oh flirting kee class lekar aaee ho kya,2,0
5356,approximately 1500 people in obwalden worked as mercenary soldiers,1,0
8301,not to other one same as your name,2,0
12247,all the best ikka.... oru ettan fan,4,0
3493,ntare v returned to burundi in april 1972soon,1,0
19053, njan ippol tanne 15 tavane kandu kazinju kanditttu kandittum madukunilla,4,0
4676,also latvian cycling athletes are famous in the world arena,1,0
15652,in 2004 paul e durr became the towns second mayor,1,0
21589, yendaaa ippdi kevalamaa kaase selav panreenga... nallaa oru movie edthiruklaame... ethooo mokka padam matiri irukk,3,0
3925,but tere saath majaak mastee karne bhee maza aata hai i really love you yaar,2,0
7345,mera identity document logee aur tum apana dogee,2,0
10294, thala awwsm n u1 bgm rocks,3,0
16329,he same here have an exm tomorrow dont want to study,2,0
17780, apdi ellam nadakaathu.nadakavum koodathu...mass thala...justice for victims,3,0
16314,mamookaa look... oru rakshayum ellaa...,4,0
15569,guba commands an army on the island base of kolgujev,1,0
2891, i love u thalaiva neenga eppavum mass nee va thalaivaaaaa,3,0
3604,a second explanation could come from old french where scorzon means snake,1,0
15978, aaa kochu edhaaa real fighter kannukalile theepori kidu,4,0
13859, mavena edhavadhu haters irundha odi poiru kola kandula irukkaen padam paakama vidamataen,3,0
4366,a springvale north post office was also open between 1946 and 1978,1,0
4578,by march 1298 he had emerged as guardian of scotland,1,0
1062,i am not a bhaee,2,0
15994,saalee kismat kharaab chalarahee h,2,0
21039,politicians caught in the rush to return donation,1,0
11027, love love u thala.. oruthavga vachu visavathuka ye aduthavagala asiga paduthuriga.. sema dialogue,3,0
5684,in 1952 the barenboim family moved to israel,1,0
19383, @1:40 enna harris bgm lam varudhu :) ?? therikkudhu yuvan bgm..,3,0
20828, ente ponno marana mass.. ethu polikum....,4,0
7233, 1:42 par thoda vfx ki kami lag rhi h bhai,3,0
6701, vaa thaliva vaa thalaiva marana mass thailaiva   fire waiting thailva,3,0
8242,phir stop kar die or chat se bahaar nikal gayee,2,0
4628, the second ship of the sovereign class entered service the next year,1,0
4095, idhanu njanga paranja nadan ivananu nadan  #mammootty,4,0
14267,saath ho sabake ya akele,2,0
5776,beneath the lantern is the inscription,1,0
6209,of in health,1,0
16298,the union as peak,1,0
20817,to aisa bolo na,2,0
12912,within the algonquian subfamily there is a smaller genetic grouping of the eastern algonquian languages,1,0
10265,proving the claim in this case,1,0
8151,ar u are just amazing... music god,3,0
5367, unni mukundan  mammotyude  achan  aanalle,4,0
21975, trailor dialog goosebumps  வேற லெவல்,3,0
18230,pulimuruga 2.0 ethakka panda lalettan vittathaaaa... ellanne parayan pattuooo...,4,0
16519, in the beginning god created the heavens and the earth,1,0
20502,what is revolution and what was its purpose,1,0
10532, oru best actor feel enikk maatramaano adiche,4,0
17244,school mein ho ya college,2,0
17398, ajit annanoda eyes parunga very sharp,3,0
7224,the fans are quite diverse,1,0
8431, ikka allande aarndeda ingane okke,4,0
2664, tv yil padam vanna shesham trailer kanan vannavar arokke und,4,0
14046, ithilum valiya verupikal padam swapnagalil mathram,4,0
19806, trailer 15am pravashyam repeat adich kandita njn eii cmt box il vabnath ikka pwolichuuu,4,0
10475, 1:55 sema thala super ah sonninga,3,0
19449,enthu kandita dislike adikune mamooka fans. mohanlal haters step back lucifer is comeing,4,0
18915,apanee identity document k baare m batao main add karata hoon,2,0
15586,vishnu sahasranama is the essence of the mahabharata 2 ,1,0
4257, semma trailer hollywood movie trailer pakara mari ruku,3,0
10492, morning lindhu trailer pathuttu yavalo comment like pathutte erukravange like podunge,3,0
4498,poora naam nahin poochhee,2,0
4693,x men 456 psylockes telekinetic manifestations produce visible radiance in the physical world,1,0
18455, love u thala dulquer salmaan fans kerala,3,0
5979, mamookayude padamaayalum lalettan te padamaanenkilum itoru malayalam padamaanu athorkanam nammaku ella industrikaleyum vettichu nammade malayalam industriye unnatangalil ethikanam,4,0
13826,and very blunt and forthright,1,0
7165,there were 84 housing units at an average density of 16322sqnbspmi,1,0
11344,three species of wild rice are native to north america,1,0
17402, mammootty anna telugu ārādhakar iviṭe iṣṭappeṭunnu,4,0
22132, next ulaga nayagan namma chiyan vikram thaan,3,0
10919,jaldee message karana mujhe kaam karane jaana hai,2,0
8081,was wind coastal the,1,0
5396,by the way are you a boy or girl,2,0
1809, enii orikalum nii oru film um direct cheyalle poda v asree kumari,4,0
15184,dichroic prisms as used in a camcorder,1,0
18576, real rajnikant or dupe ?? amazingly young !!!,3,0
9105,any abnormal motion in these maneuvers suggests a tear,1,0
14597,numerous medical professionals practice in helena,1,0
14492, @1:12 wtf manu is doing in between gandhi and ambedkar,3,0
20000,the company acquired combined english stores in 1987 ,1,0
13682,i have messaged you,2,0
20195,rapping can be traced back to its african roots,1,0
18084,kuropatkin entered the army in 1864 ,1,0
17110," enrum thala ajith,  eppavum ajith, ethilium ajith, ajith ajith ajith ajith ajiththan",3,0
7396, pazhaya rajinikanth ah paatha feeling pa....,3,0
13179, nairmare vendannu paranja kallamark kanich koduk ...nairmarude karuth...lalettan and prithivi...tholpikkanam ee electinu....,4,0
2711,its not really angry about anything,1,0
14462, movie kandu super movie anu nalla oru story undu,4,0
3686,cheedi sree raj akhil,2,0
13022,paul studies law at harvard,1,0
13707,during 1999 oldfield released two albums,1,0
9525, mass entertainment... oru rekshayum illa... pwoli...,4,0
6563, petta vs viswasam petta - like viswasam - comment,3,0
3505,because it does not allow,2,0
17334,lagata hai pulao kuchh jyaada hee achchha banatee ho,2,0
865,467k views 432 likes love you thala,3,0
15305, 1:20 to 2:29 marana massssss,3,0
14610, romba romba ketta payan sir intha kalli,3,0
18547,aata to h mujhe porn dekhi bahut h,2,0
8016,mass vjs semma padam ttukku vazhtugal,3,0
19527,iron ore is mined near caen,1,0
1305,a fortified monastery was built between the eleventh and fourteenth centuries,1,0
6995,hyhyhyhy sathiyama soldren adichi underwear oda vitruven manam pona varadhu pathuko,3,0
4042,urutty koll .nallavanaaya unniyaya saiju kurup engane chaagum ennariyan katta waiting,4,0
5536,it chronicles the 1934 nazi party congress in nuremberg,1,0
946, nalla punch ulla trailer mamooka jai anusree shamna ellarkum bst of luck,4,0
18998,34 million displaced by pakistan fighting,1,0
13077,bahut kam change hue ho aap aap 2012 se abhee tak,2,0
1156,2:8 batman: i'm i joke to you,3,0
5534,antha last scene la murattukalai rajini swag is back,3,0
9785, neenga innum ithu maariye padam eduthutu irunga! anga (malayalam industry) ipolam vera level ah padam edukuranga!,3,0
15564, last part music i love it,3,0
10861,ee sound aanu marakkarde enkil marakkare apamanikkan edukkunna padam aayirikkum. dress codellam apamanikkunna tharathila,4,0
11741,oho bada josh hai thare mein,2,0
3128, sethupathi kaga wait panravangalam kai thoongunga,3,0
12428, 1:37 to 1:41 idalam nanga power rangers laya pala thadava pathutom...,3,0
22757,mein bhee jhel raha hoon,2,0
4209, cinema kandittu trailer kanan vannavar adi like,4,0
20312,too toh mila hee abhee hai mujhe,2,0
5792, raja muthalla jeevana  67 vayassilum nthoru  energy  proud to be mammoka  fan,4,0
6455, i don't know y 26k unlike...?!,3,0
16421,maee aur mera dost,2,0
1909, toviii ichayan powlii oru kattaa tovino fan🤘,4,0
4239,main bhee banda he hu,2,0
17699,boeing leads inquiry into israeli apache crash,1,0
4957,multiple temples were erected in her honour,1,0
15790, ee  oonam ett!m@@n! kondupookum therrcha.....,4,0
13089,but later sentimental sa dialog maarake nikal ja,2,0
22050,it was produced and directed by pogus caesar for windrush productions and broadcast on carlton tv,1,0
16262,carlton south victoria the miegunyah press,1,0
18163, keralathinu purathu ninnulla anyaphashakar adi like,4,0
11456,returning home they were arrested,1,0
1639,traditionally one cap sports player is selected for each match,1,0
320, ullath parayallooo sidhiq ozhich bhaakki elllaaam chali actorors.... enthaaavumooo enthoooo.... comment nookiii... fayankaram ennu parayaan eee trailoril onnum illlaa...,4,0
2196,kaithi vera level karthi anna yepovamaa mass,3,0
2816,bahut kam hai disagree,2,0
7436, ith kgf poolee kadhaparachilanooo by indhrajith,4,0
10771,ho kee nikal lie,2,0
19500, intha maari neraiya neraiya neraiya neraiya neraiya padam venum,3,0
4642, wwoww.... 1.38 scene kaangga ve poiye padam pakanum......... pakka massss,3,0
13999,the description of the dream begins with this stanza,1,0
2469,bhaii isiliye nota hi dabane vaale is bar hamm,2,0
11981, mohanlal ingnanu kure chavar pole irakkilla .vanalo...odukkathe varavaakum..luv u laletta,4,0
10043, yahoo closing geocities web hosting service,1,0
18232, super waiting ikka fans like idh madhura raja daaaa,4,0
4585, idhan da acting ! kola mass ! saar!,3,0
17990, njan oru lalettan fan alla but ee teaser orupadishtamayi,4,0
16887,and the most general solution to this recurrence relation is,1,0
3191,g joris i  cells tissues and disease,1,0
7721, super star  marana mass& makkal selvan engayum sethupathi raja,3,0
720, yesterday movie paathutu trailer paaka vandhathu yaaru,3,0
17738, tovino machannn nivin achachanntee pillarude katta support fans  like,4,0
6754,onne poyeda mugath puttiyum adich oronne iragiyekum mega star,4,0
9750, thalaivarrr swag  vera level energy 🤘,3,0
21015,ya facebook pe add kar lo,2,0
2555,and whats yours,2,0
4704, he looks like a rock,3,0
4639,he kept his position for twenty two more yearsdrexel,1,0
8055, sunni like tha potrundha...but eppo viduvana,3,0
16827, inganeyumundo pottanmaar... pramukhanmaar... fan made aanu hey.... ha ha,4,0
11880,apanee identity bataee hu,2,0
5539,range control officer rco range go for launch,1,0
16956,please tell me ye kis type kee service hai,2,0
292,in 1758 appeared his  natural history of cornwall,1,0
9433, mammooka inghale njettichaalo 2019 bilalum ithokke kand romaanjam,4,0
17917, shruthi haasan poojai  vaaaasuuuu now akshara vasuuuu,3,0
10522, intha vaati banner 250 feet varnum,3,0
19923,suraaajjj poli soubikkaaaa we are waiting...,4,0
16750, ettan fan aanu  mamankathinayi katta waiting,4,0
3923,teree maan ko vi cudunga saali,2,0
8228,ho ke nikal lie bandhu,2,0
9867,rajani sir thirumpi vannennu sol love from kerala,3,0
16383,india me kahaan se,2,0
3670,asami asks aoyama to love only her,1,0
20966, sathiyama vera leval  thala nad yuvan musical,3,0
6853, vera level la iruku dhanush sir maranam bgm bayagarama iruku,3,0
7991, who the mother fuckers dislike this video,3,0
6882,they are the builders and technicians of malacandra,1,0
4373,you dont answer my question by the way,2,0
21024, podu naakehh🤣vikram speak malay.. mass,3,0
14346,ladakee ban ke baat kar raha tha,2,0
5915,kee hilane ka naubat aa jaaye,2,0
5277, thala tukaru doi...... i love u thala,3,0
18887, mass movie. madurai rajja odikko,4,0
13852, ammachee.....kidu. ( mr.sree kumar menon ithokke nokki padikk.,4,0
11161, ikkaa fansinu hridhayathil sookshikkan.... hatersinte annaakkil kodukkan... 2num pattiya item thanne aanu ith...,4,0
3942,aur bas milee hee thee,2,0
17982,hindi bhee nahin bol paenge to kya hee bologe,2,0
2563, entammoooo lalettan clean shave look maarakam katta waiting for odiyan ettan daaaa,4,0
22636, mass katradhuna epdi venalum katalam da.....,3,0
2341,kya soch raha bhaee ladakee nahi aane vaalee,2,0
7525,documenting the maintenance performed on each coupling along with the date,1,0
17785,i smell your vaginaa region above your hot pants,2,0
7656, dialog : க‌ல்வி mattum yaralum nammata eruthu aaduthuka mudiyathu.. vera lvl,3,0
3465, athoru valiya kadhaya mone...paranju thudanghiya ori paththu nuppathu kollaththe charithram parayendi varum.....uff ejjathi.ikkakatta waiting,4,0
5718,chal too jo bhee hai main ab gaalee nahin doonga,2,0
35, only 192k views... (11 pm) പക്ഷെ 190k like... 19k  dislike... ഇത് എങ്ങനെ...... 150k like paid അല്ലെ,4,0
671,ikka uyir.... happieee b'day ikka...,4,0
22574,between indian institute of technology se hoon toh girl friend hona koi zarooree hai,2,0
9502, super star awesome action stylish king rocks. petta pongal da viswasam parruppalam inga vegathuda.,3,0
887, real life hero sivakarthikeyan.. ippo reel life la yum hero aagitaaru,3,0
10849, njaan aadym vichaariche punyalan 3 aanenaa,4,0
15238,അടിപൊളി 120 k aayii...   bot bot,4,0
1148, katta waiting 28  fdfs  son of devil,4,0
8383, trailerinu katta waiting ayi nikkunnavar like adikku,4,0
5619," maranam ma iruku, sekrama movie release date sllu ga, marana waiting ah iruku",3,0
6796, 26 k dislikes haters romba hard work panranga. naturally .,3,0
16823, trailer paathu sirichavanga matum like podunga,3,0
6531,par english aani chaahie,2,0
21942, ithrem dislike adichavar malayalikal aagan vazhiyilla,4,0
16763,it is therefore a tax on consumer expenditure,1,0
7220,in the interview jones states the following,1,0
21408,after the war oneal resumed his law career,1,0
4056, idakkidakk like nokkan vannavar adi like,4,0
5674, lalettaaa polichu  100 cr koyyum,4,0
5355, manushan epadi nadikuraru paruu...paaaa......i feel .... mangatha bgm.....,3,0
21609,kaheen main fake to nahin,2,0
22682, 10million views aakkan vannavar undo....???? l a l e t t a n,4,0
11541, thalapathy fan ....paravale ..... expectations alavuku elle ....,3,0
10116,the prologues were openings of demostheness speeches,1,0
6132,phir se chale gaya kya,2,0
10615,lokesh kanagaraj next movie thalapathy 64,3,0
17935,however measured from its base the dome of selimiye is higher,1,0
9930, enna masss  bgm  gopi sunder bmg's  vere level,4,0
20130, inga neraya arivalikalukku teaserkum trailer kum different theriyama vaitherichala koovitu irukkanga,3,0
17976,make it as 1m likes as soon as possible,3,0
97, verimaran  and  dhanush makes best pair,3,0
11089, id kanditt bestt actor movie ormma vanna arenkilum undoo,4,0
730, pratheeksha nallonam und,4,0
2919,the christmas season immediately follows advent,1,0
9187, mammookka nte look vere level,4,0
3953, koi hindi janane bala comment padh raha hai like karo,3,0
4631,padam  vera level la irukkum pola,3,0
12054,trailer bgm oru rakshayilla. movie bgm kattakkayirikkum,4,0
4322,kidu trailer  ikka fans like adi,4,0
11680, thalaaaaaaaaaaaaaaaaaaaaaaaaaa final shott thaaa vanthutanu sollu,3,0
15637,kal paper hai to padhale saale,2,0
3349, the end by chiyan “you kena tunggu lebih lama lagi untuk thosai”!!! rocking b***h!!,3,0
12664,david lindsay may refer to,1,0
2878,i took multiple views to put one like.,3,0
18189, thala vera level nu nenaikaravaga.. like here 🤩🤩🤩🤩🤩,3,0
19070, ajith fans la like pannu,3,0
11157,nerkonda paarvai world wide release august 8 get ready thala bloods,3,0
10415,it was broadcast to the dutch east indies,1,0
